Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,PT240GS25SSDR,Patriot,Torch 240GB,697,62.9,34,https://ssd.userbenchmark.com/SpeedTest/18783/Patriot-Torch
SSD,,Mushkin,MKNSSDCR120GB-MX 120GB,698,62.8,155,https://ssd.userbenchmark.com/SpeedTest/1448/MKNSSDCR120GB-MX
SSD,,Sandisk,SD5SG2256G1052E 256GB,699,62.8,431,https://ssd.userbenchmark.com/SpeedTest/2816/SanDisk-SD5SG2256G1052E
SSD,,Samsung,MZ7TD512HAGM-000L1 512GB,700,62.7,400,https://ssd.userbenchmark.com/SpeedTest/3479/SAMSUNG-MZ7TD512HAGM-000L1
SSD,SV300S37A/240G,Kingston,SSDNow V300 240GB,701,62.7,103714,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-240GB/Rating/1817
SSD,CT240BX500SSD1,Crucial,BX500 240GB,702,62.6,27693,https://ssd.userbenchmark.com/SpeedTest/578496/CT240BX500SSD1
SSD,TS128GSSD720,Transcend,SSD720 128GB,703,62.5,320,https://ssd.userbenchmark.com/SpeedTest/8724/TS128GSSD720
SSD,,Samsung,PM841 2.5 256GB,704,62.4,707,https://ssd.userbenchmark.com/SpeedTest/5077/SAMSUNG-SSD-PM841-25--7
SSD,MZ7PC128HAFU,Samsung,PM830 128GB,705,62.3,5732,https://ssd.userbenchmark.com/SpeedTest/3368/SAMSUNG-MZ7PC128HAFU-000H1
SSD,SSDSC2CW480A3,Intel,520 Series 480GB,706,62.3,938,https://ssd.userbenchmark.com/SpeedTest/9939/INTEL-SSDSC2CW480A3
SSD,RVD3-FHPX4-240G,OCZ,RevoDrive 3 PCIe 240GB,707,62.2,408,https://ssd.userbenchmark.com/SpeedTest/1346/OCZ-REVODRIVE3
SSD,,OCZ,VERTEX2 240GB,708,62.2,7,https://ssd.userbenchmark.com/SpeedTest/127/OCZ-VERTEX2
SSD,,Samsung,MZMTE256HMHP-000L1 256GB,709,62.1,828,https://ssd.userbenchmark.com/SpeedTest/12653/SAMSUNG-MZMTE256HMHP-000L1
SSD,,Intel,SS DSC2BW180A3H 180GB,710,62.1,33,https://ssd.userbenchmark.com/SpeedTest/9583/INTEL-SS-DSC2BW180A3H
SSD,,Adata,SX300 256GB,711,62.1,81,https://ssd.userbenchmark.com/SpeedTest/3900/ADATA-SX300
SSD,TRN100-25SAT3-120G,OCZ,Trion 100 120GB,712,62.1,2573,https://ssd.userbenchmark.com/SpeedTest/32000/OCZ-TRION100
SSD,MKNSSDEC120GB,Mushkin,ECO2 120GB,713,62.1,177,https://ssd.userbenchmark.com/SpeedTest/24915/MKNSSDEC120GB
SSD,,OCZ,VERTEX3 90GB,714,62.1,693,https://ssd.userbenchmark.com/SpeedTest/1586/OCZ-VERTEX3
SSD,TL100-25SAT3-120G,Toshiba,OCZ TL100 120GB,715,62,1320,https://ssd.userbenchmark.com/SpeedTest/184159/TOSHIBA-TL100
SSD,SD8SBAT-128G-1122,SanDisk,Z400s 128GB,716,61.9,5217,https://ssd.userbenchmark.com/SpeedTest/34216/SanDisk-SD8SBAT128G1122
SSD,SKC300S37A/60G,Kingston,SSDNow KC300 60GB,717,61.9,398,https://ssd.userbenchmark.com/SpeedTest/8566/KINGSTON-SKC300S37A60G
SSD,SA400S37/240G,Kingston,A400 240GB,718,61.8,112436,https://ssd.userbenchmark.com/Kingston-A400-240GB/Rating/3953
SSD,,Apple,SM768E 751GB,719,61.8,120,https://ssd.userbenchmark.com/SpeedTest/4350/APPLE-SSD-SM768E
SSD,,Samsung,MZMTE256HMHP-000MV 256GB,720,61.7,1707,https://ssd.userbenchmark.com/SpeedTest/12210/SAMSUNG-MZMTE256HMHP-000MV
SSD,,Adata,SP600 64GB,721,61.7,495,https://ssd.userbenchmark.com/SpeedTest/6806/ADATA-SP600
SSD,PPSE120GS25SSDR,Patriot,Pyro SE 120GB,722,61.6,292,https://ssd.userbenchmark.com/Patriot-Pyro-SE-120GB/Rating/2233
SSD,PB240GS25SSDR,Patriot,Blaze 240GB,723,61.5,790,https://ssd.userbenchmark.com/SpeedTest/19971/Patriot-Blaze
SSD,TL100-25SAT3-240G,Toshiba,OCZ TL100 240GB,724,61.3,4777,https://ssd.userbenchmark.com/SpeedTest/182236/TOSHIBA-TL100
SSD,,Apple,SD512E 500GB,725,61.2,163,https://ssd.userbenchmark.com/SpeedTest/6934/APPLE-SSD-SD512E
SSD,MZ-7TD120BW,Samsung,840 120GB,726,61.2,31584,https://ssd.userbenchmark.com/Samsung-840-120GB/Rating/2263
SSD,SD6SB1M-064G,SanDisk,X110 64GB,727,61.1,495,https://ssd.userbenchmark.com/SpeedTest/8361/SanDisk-SD6SB1M064G
SSD,SSDSCKGF180A4L,Intel,SSD Pro 1500 Series 180GB,728,61,136,https://ssd.userbenchmark.com/SpeedTest/6511/INTEL-SSDSCKGF180A4L
SSD,,Samsung,MZNTD512HAGL-000L1 512GB,729,61,134,https://ssd.userbenchmark.com/SpeedTest/6200/SAMSUNG-MZNTD512HAGL-000L1
SSD,CT256M4SSD2,Crucial,M4 256GB,730,60.9,12676,https://ssd.userbenchmark.com/Crucial-M4-256GB/Rating/372
SSD,SDSSDA-960G-G26,SanDisk,SSD Plus 960GB,731,60.9,1344,https://ssd.userbenchmark.com/SpeedTest/206516/SanDisk-SDSSDA960G
SSD,,Apple,SM128E 121GB,732,60.7,151,https://ssd.userbenchmark.com/SpeedTest/8955/APPLE-SSD-SM128E
SSD,SDSSDA-240G-G26,SanDisk,SSD Plus 240GB,733,60.7,76803,https://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,,Liteonit,DMT-80 11GB,734,60.5,383,https://ssd.userbenchmark.com/SpeedTest/5740/LITEONIT-DMT-80
SSD,,Goodram,C40 240GB,735,60.5,360,https://ssd.userbenchmark.com/SpeedTest/13085/GOODRAM-C40
SSD,CSSD-F90GBGT-BK,Corsair,Force GT 90GB,736,60.4,556,https://ssd.userbenchmark.com/SpeedTest/2377/Corsair-Force-GT
SSD,,Samsung,MZNTD256HAGL-00000 256GB,737,60.4,783,https://ssd.userbenchmark.com/SpeedTest/396/SAMSUNG-MZNTD256HAGL-00000
SSD,CSSD-F60GBGT-BK,Corsair,Force GT 60GB,738,60.2,1114,https://ssd.userbenchmark.com/SpeedTest/1231/Corsair-Force-GT
SSD,,Kingston,SKC100S3120G 120GB,739,60.2,169,https://ssd.userbenchmark.com/SpeedTest/5074/KINGSTON-SKC100S3120G
SSD,CT128M4SSD2,Crucial,M4 128GB,740,60.1,20892,https://ssd.userbenchmark.com/Crucial-M4-128GB/Rating/1929
SSD,SSDSC2CW060A3,Intel,520 Series 60GB,741,60.1,688,https://ssd.userbenchmark.com/SpeedTest/7251/INTEL-SSDSC2CW060A3
SSD,SSDSC2BW480H601,Intel,535 Series 480GB,742,60.1,1715,https://ssd.userbenchmark.com/SpeedTest/29709/INTEL-SSDSC2BW480H6
SSD,CT120M500SSD3,Crucial,M500 mSATA 120GB,743,59.9,654,https://ssd.userbenchmark.com/SpeedTest/6146/Crucial-CT120M500SSD3
SSD,,Mushkin,MKNSSDAT240GB-DX 240GB,744,59.7,114,https://ssd.userbenchmark.com/SpeedTest/85/MKNSSDAT240GB-DX
SSD,,Kingston,SVP100S296G 96GB,745,59.5,7,https://ssd.userbenchmark.com/SpeedTest/2336/KINGSTON-SVP100S296G
SSD,,Samsung,MZMTD512HAGL-00000 512GB,746,59.4,349,https://ssd.userbenchmark.com/SpeedTest/298/SAMSUNG-MZMTD512HAGL-00000
SSD,SSDMCEAC120B301,Intel,525 Series mSATA 120GB,747,59.2,493,https://ssd.userbenchmark.com/SpeedTest/5314/INTEL-SSDMCEAC120B3
SSD,,OCZ,VERTEX3 60GB,748,59.2,2458,https://ssd.userbenchmark.com/SpeedTest/1912/OCZ-VERTEX3
SSD,SH103S3/480G,Kingston,HyperX 3K 480GB,749,59.1,1094,https://ssd.userbenchmark.com/SpeedTest/8665/KINGSTON-KINGSTON-SH103S3
SSD,PP120GS25SSDR,Patriot,Pyro 120GB,750,59.1,95,https://ssd.userbenchmark.com/Patriot-Pyro-120GB/Rating/2234
SSD,,Mushkin,MKNSSDAT120GB-DX 120GB,751,59,176,https://ssd.userbenchmark.com/SpeedTest/6436/MKNSSDAT120GB-DX
SSD,CSSD-F480GBGS-BK,Corsair,Force GS 480GB,752,59,366,https://ssd.userbenchmark.com/SpeedTest/7580/Corsair-Force-GS
SSD,CT256M4SSD3,Crucial,M4 256GB mSATA,753,58.8,19,https://ssd.userbenchmark.com/SpeedTest/5098/M4-CT256-M4-CT256M4SSD3
SSD,,Samsung,MZMTE256HMHP-000SO 256GB,754,58.6,22,https://ssd.userbenchmark.com/SpeedTest/12855/SAMSUNG-MZMTE256HMHP-000SO
SSD,SSDSC2BF120H501,Intel,SSD Pro 2500 Series 120GB,755,58.6,81,https://ssd.userbenchmark.com/SpeedTest/23404/INTEL-SSDSC2BF120A5
SSD,ASX900S3-512GM-C,Adata,XPG SX900 512GB,756,58.6,809,https://ssd.userbenchmark.com/SpeedTest/5993/ADATA-SX900
SSD,SDSSDA-120G-G26,SanDisk,SSD Plus 120GB,757,58.5,54695,https://ssd.userbenchmark.com/SpeedTest/24452/SanDisk-SDSSDA120G
SSD,SD8SNAT-128G,SanDisk,X400s SATA M.2 128GB,758,58.4,25,https://ssd.userbenchmark.com/SpeedTest/33396/SanDisk-SD8SNAT128G
SSD,,Spcc,Solid State Disk 120GB,759,58.1,13322,https://ssd.userbenchmark.com/SpeedTest/12061/SPCC-Solid-State-Disk
SSD,VTX3-25SAT3-480G,OCZ,Vertex 3 480GB,760,58.1,112,https://ssd.userbenchmark.com/SpeedTest/4908/OCZ-VERTEX3
SSD,TS128GMSA340,Transcend,MSA340 mSATA 128GB,761,57.8,16,https://ssd.userbenchmark.com/SpeedTest/20186/TS128GMSA340
SSD,,Intel,510 Series 250GB,762,57.8,484,https://ssd.userbenchmark.com/SpeedTest/2447/INTEL-SSDSC2MH250A2
SSD,CT120BX500SSD1,Crucial,BX500 120GB,763,57.6,9556,https://ssd.userbenchmark.com/SpeedTest/576784/CT120BX500SSD1
SSD,SDSSDX-480G-G25,SanDisk,Extreme 480GB,764,57.6,704,https://ssd.userbenchmark.com/SpeedTest/9517/SanDisk-SDSSDX48
SSD,SA400S37/120G,Kingston,A400 120GB,765,57.5,68075,https://ssd.userbenchmark.com/SpeedTest/229920/KINGSTON-SA400S37120G
SSD,SSDSC2CT060A3,Intel,330 Series 60GB,766,57.5,1481,https://ssd.userbenchmark.com/SpeedTest/2796/INTEL-SSDSC2CT060A3
SSD,SH103S3/90G,Kingston,HyperX 3K 90GB,767,57.3,307,https://ssd.userbenchmark.com/SpeedTest/3217/KINGSTON-SH103S390G
SSD,,PNY,XLR8 Pro 480GB,768,57.2,12,https://ssd.userbenchmark.com/SpeedTest/23219/SSD2SC480GC4DA16T-T
SSD,SSDSCMMW240A3L,Intel,521 Series 240GB,769,57.2,372,https://ssd.userbenchmark.com/SpeedTest/6283/INTEL-SSDSCMMW240A3L
SSD,,Intel,SSDMCEAW120A4 120GB,770,57,124,https://ssd.userbenchmark.com/SpeedTest/8790/INTEL-SSDMCEAW120A4
SSD,,Kingston,RBU-SMS100S3128GA 128GB,771,57,221,https://ssd.userbenchmark.com/SpeedTest/10832/KINGSTON-RBU-SMS100S3128GA
SSD,,PNY,SSD2SC120G5LC709B121-510 120GB,772,56.8,222,https://ssd.userbenchmark.com/SpeedTest/11896/SSD2SC120G5LC709B121-510
SSD,,Toshiba,THNSNS064GMCP 64GB,773,56.5,54,https://ssd.userbenchmark.com/SpeedTest/11198/TOSHIBA-THNSNS064GMCP
SSD,SKC300S37A/480G,Kingston,SSDNow KC300 480GB,774,56.5,419,https://ssd.userbenchmark.com/SpeedTest/13063/KINGSTON-SKC300S37A480G
SSD,,Intel,SSDSC2CT080A4 80GB,775,56.2,249,https://ssd.userbenchmark.com/SpeedTest/6435/INTEL-SSDSC2CT080A4
SSD,CSSD-F480GBGT-BK,Corsair,Force GT 480GB,776,56.1,162,https://ssd.userbenchmark.com/SpeedTest/12025/Corsair-Force-GT
SSD,,Team,XS3 SSD 120GB,777,56,163,https://ssd.userbenchmark.com/SpeedTest/7195/TEAM-XS3--SSD
SSD,,Samsung,PM830 64GB,778,56,23,https://ssd.userbenchmark.com/SpeedTest/3969/SAMSUNG-SSD-PM83
SSD,CTFDDAC256MAG,Crucial,RealSSD C300 256GB,779,55.9,488,https://ssd.userbenchmark.com/Crucial-RealSSD-C300-256GB/Rating/370
SSD,,Samsung,MZMPC256HBGJ-000H1 256GB,780,55.9,354,https://ssd.userbenchmark.com/SpeedTest/2935/SAMSUNG-MZMPC256HBGJ-000H1
SSD,C400-MTFDDAK256MAM,Micron,C400 RealSSD 256GB,781,55.8,6076,https://ssd.userbenchmark.com/SpeedTest/5949/C400-MTFDDAK256MAM
SSD,CSSD-F360GBGS-BK,Corsair,Force GS 360GB,782,55.8,347,https://ssd.userbenchmark.com/SpeedTest/6890/Corsair-Force-GS
SSD,CSSD-N64GB3-BK,Corsair,Neutron 64GB,783,55.8,152,https://ssd.userbenchmark.com/SpeedTest/4447/Corsair-Neutron-SSD
SSD,ASP900S3-064GM-C,Adata,SP900 64GB,784,55.7,301,https://ssd.userbenchmark.com/SpeedTest/1593/ADATA-SP900
SSD,,Samsung,MZMTD256HAGM-000L1 256GB,785,55.7,816,https://ssd.userbenchmark.com/SpeedTest/505/SAMSUNG-MZMTD256HAGM-000L1
SSD,,Adata,SX300 128GB,786,55.5,193,https://ssd.userbenchmark.com/SpeedTest/4472/ADATA-SX300
SSD,C400-MTFDDAK128MAM,Micron,C400 RealSSD 128GB,787,55.4,5699,https://ssd.userbenchmark.com/SpeedTest/4661/C400-MTFDDAK128MAM
SSD,,Liteonit,LMT-19nmBGA-64G 64GB,788,55.4,95,https://ssd.userbenchmark.com/SpeedTest/7220/LITEONIT-LMT-19nmBGA-64G
SSD,SV310S37A/960G,Kingston,SSDNow V310 960GB,789,55.2,105,https://ssd.userbenchmark.com/SpeedTest/15065/KINGSTON-SV310S37A960G
SSD,,Samsung,MZMPC128HBFU-000L1 128GB,790,55.1,1016,https://ssd.userbenchmark.com/SpeedTest/157/SAMSUNG-MZMPC128HBFU-000L1
SSD,MKNSSDCR480GB-DX,Mushkin,Chronos Deluxe 480GB,791,55,77,https://ssd.userbenchmark.com/SpeedTest/7111/MKNSSDCR480GB-DX
SSD,2DP97AA#ABC,HP,S700 120GB,792,54.9,1654,https://ssd.userbenchmark.com/SpeedTest/307263/HP-SSD-S700-120GB
SSD,CT064M4SSD2,Crucial,M4 64GB,793,54.7,2521,https://ssd.userbenchmark.com/SpeedTest/1215/M4-CT064M4SSD2
SSD,TS64GSSD370,Transcend,SSD370 64GB,794,54.4,263,https://ssd.userbenchmark.com/SpeedTest/17734/TS64GSSD370
SSD,MZMTE128HMGR-00000,Samsung,PM851 mSATA 128GB,795,54.4,1541,https://ssd.userbenchmark.com/SpeedTest/13404/SAMSUNG-MZMTE128HMGR-000
SSD,WDS120G1G0A,WD,Green 120GB (2016),796,54.2,14241,https://ssd.userbenchmark.com/SpeedTest/201586/WDC-WDS120G1G0A-00SS50
SSD,ASX900S3-64GM-C,Adata,XPG SX900 64GB,797,54.1,456,https://ssd.userbenchmark.com/SpeedTest/3799/ADATA-SX900
SSD,WDS120G1G0B,WD,Green SATA M.2 120GB,798,54,4819,https://ssd.userbenchmark.com/SpeedTest/203345/WDC-WDS120G1G0B-00RC30
SSD,CT128M4SSD3,Crucial,M4 128GB mSATA,799,54,282,https://ssd.userbenchmark.com/SpeedTest/6566/M4-CT128M4SSD3
SSD,WDS240G1G0A,WD,Green 240GB (2016),800,54,11994,https://ssd.userbenchmark.com/SpeedTest/204096/WDC-WDS240G1G0A-00SS50
SSD,,Team,L3 SSD 120GB,801,53.9,657,https://ssd.userbenchmark.com/SpeedTest/9314/TEAM-L3-SSD-120GB
SSD,TS128GMSA720,Transcend,MSA720 mSATA 128GB,802,53.8,104,https://ssd.userbenchmark.com/SpeedTest/18688/TS128GMSA720
SSD,SV300S37A/120G,Kingston,SSDNow V300 120GB,803,53.8,226067,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-120GB/Rating/1892
SSD,,Samsung,MZ7TD128HAFV-000L1 128GB,804,53.8,1671,https://ssd.userbenchmark.com/SpeedTest/2753/SAMSUNG-MZ7TD128HAFV-000L1
SSD,MZ-7PC064B/WW,Samsung,830 64GB,805,53.6,2069,https://ssd.userbenchmark.com/SpeedTest/1525/SAMSUNG-SSD-830-Series
SSD,TS64GMSA370,Transcend,MSA370 mSATA 64GB,806,53.5,69,https://ssd.userbenchmark.com/SpeedTest/23905/TS64GMSA370
SSD,,Crucial,C300-CTFDDAC128MAG 128GB,807,53.5,1547,https://ssd.userbenchmark.com/SpeedTest/3591/C300-CTFDDAC128MAG
SSD,SD6SF1M-064G-1022,SanDisk,X110 mSATA 64GB,808,53.5,20,https://ssd.userbenchmark.com/SpeedTest/15608/SanDisk-SD6SF1M064G1022
SSD,SSDSC2MH120A2,Intel,510 Series 120GB,809,53.3,1327,https://ssd.userbenchmark.com/SpeedTest/1357/INTEL-SSDSC2MH120A2
SSD,,Samsung,PM830 mSATA 128GB,810,53,473,https://ssd.userbenchmark.com/SpeedTest/5211/SAMSUNG-SSD-PM830-mSATA-128GB
SSD,AGT3-25SAT3-240G,OCZ,Agility 3 240GB,811,52.9,6819,https://ssd.userbenchmark.com/OCZ-Agility-3-240GB/Rating/369
SSD,,PNY,SSD2SC240G726A104-474-27753 240GB,813,52.8,55,https://ssd.userbenchmark.com/SpeedTest/5288/SSD2SC240G726A104-474-27753
SSD,CSSD-F60GBLS,Corsair,Force LS 60GB,814,52.8,2001,https://ssd.userbenchmark.com/SpeedTest/4499/Corsair-Force-LS-SSD
SSD,SSDSCMMW180A3L,Intel,521 Series 180GB,815,52.7,220,https://ssd.userbenchmark.com/SpeedTest/11361/INTEL-SSDSCMMW180A3L
SSD,,Kingston,SS200S330G 30GB,816,52.6,115,https://ssd.userbenchmark.com/SpeedTest/8275/KINGSTON-SS200S330G
SSD,MKNSSDCR60GB-DX,Mushkin,Chronos Deluxe 60GB,817,52.5,81,https://ssd.userbenchmark.com/SpeedTest/5641/MKNSSDCR60GB-DX
SSD,WDS240G1G0B,WD,Green SATA M.2 240GB,818,52.4,3601,https://ssd.userbenchmark.com/SpeedTest/211712/WDC-WDS240G1G0B-00RC30
SSD,SSD2SC240GC2DH16T,PNY,XLR8 240GB,819,52.3,449,https://ssd.userbenchmark.com/SpeedTest/4356/SSD2SC240GC2DH16T-T
SSD,CSSD-F240GB3-BK,Corsair,Force 3 240GB,820,52.1,3935,https://ssd.userbenchmark.com/Corsair-Force-3-240GB/Rating/1454
SSD,MTFDDAT256MAM-1K2,Micron,C400 RealSSD mSATA 256GB,821,51.8,331,https://ssd.userbenchmark.com/SpeedTest/4639/MTFDDAT256MAM-1K2
SSD,SDSSDA-480G-G26,SanDisk,SSD Plus 480GB,822,51.8,9230,https://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,CSSD-F120GBLS,Corsair,Force LS 120GB,823,51.7,5807,https://ssd.userbenchmark.com/SpeedTest/5526/Corsair-Force-LS-SSD
SSD,SMS200S3/60G,Kingston,SSDNow mS200 mSATA 60GB,824,51.6,217,https://ssd.userbenchmark.com/SpeedTest/5751/KINGSTON-SMS200S360G
SSD,SV300S37A/480G,Kingston,SSDNow V300 480GB,825,51.4,7584,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-480GB/Rating/3480
SSD,,Samsung,PM830 mSATA 64GB,826,50.7,167,https://ssd.userbenchmark.com/SpeedTest/4586/SAMSUNG-SSD-PM830-mSATA-64GB
SSD,MKNSSDCR60GB,Mushkin,Chronos 60GB,827,50.5,77,https://ssd.userbenchmark.com/SpeedTest/1564/MKNSSDCR60GB
SSD,,Liteonit,LMS-32L6M mSATA 32GB,828,50.4,182,https://ssd.userbenchmark.com/SpeedTest/5079/LITEONIT-LMS-32L6M-mSATA-32GB
SSD,,PNY,SSD2SC120G3LC726B104-370P 120GB,829,50.4,51,https://ssd.userbenchmark.com/SpeedTest/8341/SSD2SC120G3LC726B104-370P
SSD,SV300S37A/60G,Kingston,SSDNow V300 60GB,830,50.4,16110,https://ssd.userbenchmark.com/SpeedTest/1905/KINGSTON-SV300S37A60G
SSD,,Adata,XM11 128GB,831,50.3,137,https://ssd.userbenchmark.com/SpeedTest/8415/ADATA-XM11-128GB
SSD,,Samsung,MZNTD128HAGM-00000 128GB,832,50.2,628,https://ssd.userbenchmark.com/SpeedTest/4106/SAMSUNG-MZNTD128HAGM-00000
SSD,,Liteonit,LAT-256M2S 256GB,833,49.4,361,https://ssd.userbenchmark.com/SpeedTest/8201/LITEONIT-LAT-256M2S
SSD,TS64GSSD340,Transcend,SSD340 64GB,834,49.4,140,https://ssd.userbenchmark.com/SpeedTest/10576/TS64GSSD-340
SSD,AGT3-25SAT3-120G,OCZ,Agility 3 120GB,835,49,23209,https://ssd.userbenchmark.com/OCZ-Agility-3-120GB/Rating/2262
SSD,MKNSSDCR480GB,Mushkin,Chronos 480GB,836,48.8,172,https://ssd.userbenchmark.com/SpeedTest/2434/MKNSSDCR480GB
SSD,MTFDDAT128MAM-1J2,Micron,C400 RealSSD mSATA 128GB,837,48.8,472,https://ssd.userbenchmark.com/SpeedTest/6355/MTFDDAT128MAM-1J2
SSD,,Samsung,MZMTD128HAFV-000L1 128GB,838,48.6,1568,https://ssd.userbenchmark.com/SpeedTest/3377/SAMSUNG-MZMTD128HAFV-000L1
SSD,,Samsung,MZMPC064HBDR-000L1 64GB,839,48.5,78,https://ssd.userbenchmark.com/SpeedTest/5687/SAMSUNG-MZMPC064HBDR-000L1
SSD,,OCZ,SOLID3 120GB,840,47.7,929,https://ssd.userbenchmark.com/SpeedTest/1435/OCZ-SOLID3
SSD,CSSD-F120GB3-BK,Corsair,Force 3 120GB,841,47.7,14131,https://ssd.userbenchmark.com/Corsair-Force-3-120GB/Rating/2243
SSD,,Crucial,C300-CTFDDAC128M 128GB,842,47.6,253,https://ssd.userbenchmark.com/SpeedTest/2610/C300-CTFDDAC128M
SSD,,OCZ,OCTANE 128GB,843,47.4,206,https://ssd.userbenchmark.com/SpeedTest/5496/OCZ-OCTANE
SSD,SSDSA2BZ300G3,Intel,710 Series 300GB,844,47,23,https://ssd.userbenchmark.com/SpeedTest/17911/INTEL-SSDSA2BZ300G3S
SSD,AS511S3-60GM-C,Adata,S511 60GB,845,46.9,20,https://ssd.userbenchmark.com/SpeedTest/5776/ADATA-SS-D-S511-60GB
SSD,TS128GSSD320,Transcend,SSD320 128GB,846,46.8,963,https://ssd.userbenchmark.com/SpeedTest/5322/TS128GSSD320
SSD,CSSD-F180GB3-BK,Corsair,Force 3 180GB,847,46.7,928,https://ssd.userbenchmark.com/SpeedTest/3275/Corsair-Force-3-SSD
SSD,SSDSA2CW300G3,Intel,320 Series 300GB,848,46.7,1045,https://ssd.userbenchmark.com/SpeedTest/3362/INTEL-SSDSA2CW300G3
SSD,,PNY,SSD2SC120G726A104-475-27796 120GB,849,46.3,190,https://ssd.userbenchmark.com/SpeedTest/5173/SSD2SC120G726A104-475-27796
SSD,,Plextor,PX-128M2S 128GB,850,46.3,135,https://ssd.userbenchmark.com/SpeedTest/5774/PLEXTOR--PX-128M2S
SSD,PT60GS25SSDR,Patriot,Torch 60GB,851,46.2,98,https://ssd.userbenchmark.com/SpeedTest/24101/Patriot-Torch
SSD,,Liteonit,LSS-24L6G 24GB,852,46.2,115,https://ssd.userbenchmark.com/SpeedTest/1985/LITEONIT-LSS-24L6G
SSD,WDS240G2G0A,WD,Green 240GB (2018),853,46.2,41125,https://ssd.userbenchmark.com/SpeedTest/377351/WDC-WDS240G2G0A-00JH30
SSD,TS64GMSA720,Transcend,MSA720 mSATA 64GB,854,45.8,5,https://ssd.userbenchmark.com/SpeedTest/16849/TS64GMSA720
SSD,PB120GS25SSDR,Patriot,Blaze 120GB,855,45.5,1446,https://ssd.userbenchmark.com/SpeedTest/16087/Patriot-Blaze-SSD
SSD,CSSD-F90GB3-BK,Corsair,Force 3 90GB,856,45.4,1170,https://ssd.userbenchmark.com/SpeedTest/4312/Corsair-Force-3-SSD
SSD,,Crucial,C300-CTFDDAC064MAG 64GB,857,45.3,1140,https://ssd.userbenchmark.com/SpeedTest/3513/C300-CTFDDAC064MAG
SSD,,Intel,SSDSCIHF120A4H 120GB,858,44.9,137,https://ssd.userbenchmark.com/SpeedTest/12016/INTEL-SSDSCIHF120A4H
SSD,,Liteonit,LMT-32L3M 32GB,859,44.7,227,https://ssd.userbenchmark.com/SpeedTest/2902/LITEONIT-LMT-32L3M
SSD,,OCZ,AGILITY3 128GB,860,44.6,378,https://ssd.userbenchmark.com/SpeedTest/5791/OCZ-AGILITY3
SSD,PT120GS25SSDR,Patriot,Torch 120GB,861,44.3,90,https://ssd.userbenchmark.com/SpeedTest/24105/Patriot-Torch
SSD,SSDSA2BZ200G3,Intel,710 Series 200GB,862,44,53,https://ssd.userbenchmark.com/SpeedTest/25022/INTEL-SSDSA2BZ200G3
SSD,,,SiImage 50GB,863,44,42,https://ssd.userbenchmark.com/SpeedTest/5297/SiImage
SSD,,OCZ,AGILITY4 64GB,864,43.9,286,https://ssd.userbenchmark.com/SpeedTest/5686/OCZ-AGILITY4
SSD,,Liteonit,LAT-128M2S 128GB,865,43.9,344,https://ssd.userbenchmark.com/SpeedTest/3797/LITEONIT-LAT-128M2S
SSD,C400-MTFDDAT064MAM,Micron,C400 RealSSD mSATA 64GB,866,43.6,147,https://ssd.userbenchmark.com/SpeedTest/6723/C400-MTFDDAT064MAM
SSD,CSSD-F120GB2,Corsair,Force 120GB,867,43.6,1416,https://ssd.userbenchmark.com/SpeedTest/1321/Corsair-CSSD-F120GB2
SSD,PB60GS25SSDR,Patriot,Blaze 60GB,868,43.5,470,https://ssd.userbenchmark.com/SpeedTest/18273/Patriot-Blaze
SSD,,,FM-25S3-120GBP3 120GB,869,43,323,https://ssd.userbenchmark.com/SpeedTest/8614/FM-25S3-120GBP3
SSD,,Ocz-vertex2,3.5 120GB,870,42.8,2311,https://ssd.userbenchmark.com/SpeedTest/736/OCZ-VERTEX2-35
SSD,MKNSSDCL120GB-DX,Mushkin,Callisto Deluxe 120GB,871,42.5,75,https://ssd.userbenchmark.com/SpeedTest/4237/MKNSSDCL120GB-DX
SSD,,Adata,SX300 64GB,872,42.1,54,https://ssd.userbenchmark.com/SpeedTest/3295/ADATA-SX300
SSD,SSDSA2CW160G3,Intel,320 Series 160GB,873,41.9,8708,https://ssd.userbenchmark.com/SpeedTest/1192/INTEL-SSDSA2CW160G3
SSD,SSDSA2CW120G3,Intel,320 Series 120GB,874,41.9,5228,https://ssd.userbenchmark.com/Intel-320-Series-120GB/Rating/1936
SSD,CSSD-F60GB3-BK,Corsair,Force 3 60GB,875,41.8,2442,https://ssd.userbenchmark.com/SpeedTest/2139/Corsair-Force-3-SSD
SSD,,OCZ,AGILITY3 180GB,876,41.7,275,https://ssd.userbenchmark.com/SpeedTest/1341/OCZ-AGILITY3
SSD,WDS120G2G0A,WD,Green 120GB (2018),877,41.6,28622,https://ssd.userbenchmark.com/SpeedTest/411798/WDC-WDS120G2G0A-00JH
SSD,,OCZ,AGILITY3 60GB,878,41.6,9966,https://ssd.userbenchmark.com/SpeedTest/1654/OCZ-AGILITY3
SSD,SDSSDP-256G-G25,SanDisk,SSD 256GB,879,41.4,1656,https://ssd.userbenchmark.com/SpeedTest/1151/SanDisk-SDSSDP256G
